股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sh600002,齐鲁石化,2004/4/26,9.91,10.06,9.83,9.94,9.99,2178525,21569568,3479000000,19383000000
sh600002,齐鲁石化,2004/4/27,9.94,10,9.01,9.29,9.94,8267210,77609849,3251500000,18115500000
sh600002,齐鲁石化,2004/4/29,9.25,9.44,8.98,9,9.29,7489802,68105582,3150000000,17550000000
sh600002,齐鲁石化,2004/4/30,9.2,9.66,9.15,9.57,9,15726408,147691417,3349500000,18661500000
sh600002,齐鲁石化,2004/5/10,9.67,9.68,9.1,9.29,9.57,3796590,35308063,3251500000,18115500000
sh600002,齐鲁石化,2004/5/11,9.18,9.46,9.06,9.35,9.29,2447390,22775888,3272500000,18232500000
sh600002,齐鲁石化,2004/5/12,9.3,9.56,9.26,9.55,9.35,4525788,42832600,3342500000,18622500000
sh600002,齐鲁石化,2004/5/13,9.58,9.58,9.3,9.35,9.55,2693080,25285033,3272500000,18232500000
sh600002,齐鲁石化,2004/5/14,9.18,9.25,8.8,8.81,9.35,3929500,35361118,3083500000,17179500000
sh600002,齐鲁石化,2004/5/17,8.76,8.77,8,8.22,8.81,7102674,59027023,2877000000,16029000000
sh600002,齐鲁石化,2004/5/18,8.21,8.39,7.76,8.37,8.22,9317593,74845714,2929500000,16321500000
sh600002,齐鲁石化,2004/5/19,8.25,8.52,8.1,8.26,8.37,7566787,62971823,2891000000,16107000000
sh600002,齐鲁石化,2004/5/20,8.25,8.35,7.95,8.01,8.26,4714201,38332032,2803500000,15619500000
sh600002,齐鲁石化,2004/5/21,8,8.3,7.97,8.27,8.01,3844926,31605316,2894500000,16126500000
sh600002,齐鲁石化,2004/5/24,8.28,8.37,7.99,8.04,8.27,6197294,50470793,2814000000,15678000000
sh600002,齐鲁石化,2004/5/25,8.02,8.03,7.84,7.91,8.04,5614480,44411730,2768500000,15424500000
sh600002,齐鲁石化,2004/5/26,7.9,8.23,7.9,8.1,7.91,4178263,33855979,2835000000,15795000000
sh600002,齐鲁石化,2004/5/27,8.12,8.7,8.05,8.59,8.1,11848101,100605282,3006500000,16750500000
sh600002,齐鲁石化,2004/5/28,8.6,8.74,8.53,8.61,8.59,6729249,57962107,3013500000,16789500000
sh600002,齐鲁石化,2004/5/31,8.58,8.65,8.45,8.63,8.61,3259533,27886724,3020500000,16828500000
sh600002,齐鲁石化,2004/6/1,8.51,8.91,8.51,8.85,8.63,6563440,57683664,3097500000,17257500000
sh600002,齐鲁石化,2004/6/2,8.85,8.89,8.46,8.49,8.85,4821057,41566258,2971500000,16555500000
sh600002,齐鲁石化,2004/6/3,8.48,8.56,8.34,8.48,8.49,3545643,29923189,2968000000,16536000000
sh600002,齐鲁石化,2004/6/4,8.43,8.55,8.38,8.4,8.48,1987655,16764587,2940000000,16380000000
sh600002,齐鲁石化,2004/6/7,8.32,8.37,8.19,8.26,8.4,3651889,30225293,2891000000,16107000000
sh600002,齐鲁石化,2004/6/8,8.21,8.43,8.11,8.32,8.26,4086256,33941790,2912000000,16224000000
sh600002,齐鲁石化,2004/6/9,8.32,8.42,8.19,8.41,8.32,3741157,31135697,2943500000,16399500000
sh600002,齐鲁石化,2004/6/10,8.4,8.76,8.34,8.67,8.41,8557130,73996008,3034500000,16906500000
sh600002,齐鲁石化,2004/6/11,8.79,8.99,8.58,8.62,8.67,8451459,74674301,3017000000,16809000000
sh600002,齐鲁石化,2004/6/14,8.54,8.96,8.54,8.95,8.62,6669811,58522579,3132500000,17452500000
sh600002,齐鲁石化,2004/6/15,8.93,9.19,8.75,9.04,8.95,5279670,47401610,3164000000,17628000000
sh600002,齐鲁石化,2004/6/16,9.04,9.56,8.93,9.33,9.04,10358629,96821353,3265500000,18193500000
sh600002,齐鲁石化,2004/6/17,9.33,9.45,9.12,9.18,9.33,5140581,47609879,3213000000,17901000000
sh600002,XD齐鲁石,2004/6/18,9.1,9.13,8.74,9.01,9.08,5728950,50623428,3153500000,17569500000
sh600002,齐鲁石化,2004/6/21,8.99,9.2,8.88,9.19,9.01,2170078,19566270,3216500000,17920500000
sh600002,齐鲁石化,2004/6/22,9.27,9.4,9.1,9.2,9.19,3287165,30490728,3220000000,17940000000
sh600002,齐鲁石化,2004/6/23,9.1,9.24,8.89,9.04,9.2,4949672,44715241,3164000000,17628000000
sh600002,齐鲁石化,2004/6/24,8.98,9.22,8.94,9.09,9.04,2915340,26555090,3181500000,17725500000
sh600002,齐鲁石化,2004/6/25,9.08,9.46,8.97,9.1,9.09,8431586,78030572,3185000000,17745000000
sh600002,齐鲁石化,2004/6/28,9.12,9.45,9.07,9.29,9.1,6230927,57666938,3251500000,18115500000
sh600002,齐鲁石化,2004/6/29,9.32,9.81,9.32,9.75,9.29,16921427,162088501,3412500000,19012500000
sh600002,齐鲁石化,2004/6/30,9.75,10.04,9.56,9.66,9.75,19082352,188184402,3381000000,18837000000
sh600002,齐鲁石化,2004/7/1,9.64,10.07,9.6,9.92,9.66,13513764,134580310,3472000000,19344000000
sh600002,齐鲁石化,2004/7/2,9.92,10,9.82,9.93,9.92,6358193,63142325,3475500000,19363500000
sh600002,齐鲁石化,2004/7/5,9.95,10.18,9.84,10.17,9.93,5020284,50095260,3559500000,19831500000
sh600002,齐鲁石化,2004/7/6,10.2,10.35,9.96,9.98,10.17,10739310,108696779,3493000000,19461000000
sh600002,齐鲁石化,2004/7/7,9.99,10.08,9.76,10.03,9.98,6907585,68597081,3510500000,19558500000
sh600002,齐鲁石化,2004/7/8,10,10.05,9.81,10,10.03,4185590,41670827,3500000000,19500000000
sh600002,齐鲁石化,2004/7/9,10,10.1,9.89,9.95,10,4599682,45947298,3482500000,19402500000
sh600002,齐鲁石化,2004/7/12,9.94,9.96,9.69,9.77,9.95,5742384,56472848,3419500000,19051500000
sh600002,齐鲁石化,2004/7/13,9.75,9.9,9.68,9.81,9.77,4222975,41368271,3433500000,19129500000
sh600002,齐鲁石化,2004/7/14,9.84,10.25,9.81,10.21,9.81,6562991,65857824,3573500000,19909500000
sh600002,齐鲁石化,2004/7/15,10.23,10.38,10.13,10.31,10.21,10318661,105617704,3608500000,20104500000
sh600002,齐鲁石化,2004/7/16,10.34,10.57,10.29,10.38,10.31,11405422,119125086,3633000000,20241000000
sh600002,齐鲁石化,2004/7/19,10.36,10.4,10.18,10.35,10.38,6105083,62796803,3622500000,20182500000
sh600002,齐鲁石化,2004/7/20,10.34,10.34,10.04,10.19,10.35,7828793,79641208,3566500000,19870500000
sh600002,齐鲁石化,2004/7/21,10.16,10.3,10.07,10.2,10.19,4073251,41420291,3570000000,19890000000
sh600002,齐鲁石化,2004/7/22,10.23,10.32,9.68,9.72,10.2,13928224,138261201,3402000000,18954000000
sh600002,齐鲁石化,2004/7/23,9.68,9.68,8.75,9.2,9.72,21603774,197477034,3220000000,17940000000
sh600002,齐鲁石化,2004/7/26,9.1,9.1,8.7,8.93,9.2,6510366,58140665,3125500000,17413500000
sh600002,齐鲁石化,2004/7/27,8.81,9.07,8.79,8.97,8.93,3629135,32493125,3139500000,17491500000
sh600002,齐鲁石化,2004/7/28,8.97,9.08,8.8,9,8.97,3028193,27042530,3150000000,17550000000
sh600002,齐鲁石化,2004/7/29,9,9.03,8.85,9.02,9,3079799,27532794,3157000000,17589000000
sh600002,齐鲁石化,2004/7/30,9.02,9.04,8.41,8.43,9.02,6737376,58325102,2950500000,16438500000
sh600002,齐鲁石化,2004/8/2,8.37,8.37,8.1,8.16,8.43,5837691,48087144,2856000000,15912000000
sh600002,齐鲁石化,2004/8/3,8.11,8.28,8.08,8.18,8.16,3320158,27167670,2863000000,15951000000
sh600002,齐鲁石化,2004/8/4,8.18,8.96,8.1,8.65,8.18,7416835,63473587,3027500000,16867500000
sh600002,齐鲁石化,2004/8/5,8.55,8.88,8.45,8.67,8.65,6777953,59176223,3034500000,16906500000
sh600002,齐鲁石化,2004/8/6,8.67,8.9,8.54,8.86,8.67,6883754,60311233,3101000000,17277000000
sh600002,齐鲁石化,2004/8/9,8.9,9.22,8.72,9.21,8.86,8977926,81792093,3223500000,17959500000
sh600002,齐鲁石化,2004/8/10,9.22,9.27,9.02,9.19,9.21,4889707,44779068,3216500000,17920500000
sh600002,齐鲁石化,2004/8/11,9.1,9.16,8.95,9.02,9.19,2961124,26790394,3157000000,17589000000
sh600002,齐鲁石化,2004/8/12,9.06,9.06,8.9,9,9.02,3317823,29726450,3150000000,17550000000
sh600002,齐鲁石化,2004/8/13,8.93,9.12,8.93,8.99,9,4282310,38777960,3146500000,17530500000
sh600002,齐鲁石化,2004/8/16,9,9,8.78,8.91,8.99,3577405,31794771,3118500000,17374500000
sh600002,齐鲁石化,2004/8/17,8.91,9.16,8.87,9.08,8.91,4522242,40887305,3178000000,17706000000
sh600002,齐鲁石化,2004/8/18,9.08,9.21,9.06,9.1,9.08,3670081,33510154,3185000000,17745000000
sh600002,齐鲁石化,2004/8/19,9.01,9.21,9,9.16,9.1,4540010,41475118,3223500000,17959500000
sh600002,齐鲁石化,2004/8/20,9.16,9.25,9.08,9.19,9.21,3939162,36050832,3216500000,17920500000
sh600002,齐鲁石化,2004/8/23,9.14,9.22,8.85,8.92,9.19,3333647,30097035,3122000000,17394000000
sh600002,齐鲁石化,2004/8/24,8.8,9.05,8.78,8.87,8.92,3757318,33392491,3104500000,17296500000
sh600002,齐鲁石化,2004/8/25,8.99,9,8.58,8.63,8.87,5614534,48742842,3020500000,16828500000
sh600002,齐鲁石化,2004/8/26,8.58,8.74,8.5,8.61,8.63,1412554,12259325,3013500000,16789500000
sh600002,齐鲁石化,2004/8/27,8.6,8.83,8.5,8.61,8.61,2593600,22295512,3013500000,16789500000
sh600002,齐鲁石化,2004/8/30,8.58,8.85,8.5,8.67,8.61,1077392,9335219,3034500000,16906500000
sh600002,齐鲁石化,2004/8/31,8.81,8.91,8.58,8.78,8.67,4391194,38517414,3073000000,17121000000
sh600002,齐鲁石化,2004/9/1,8.75,8.79,8.55,8.61,8.78,1834629,15800617,3013500000,16789500000
sh600002,齐鲁石化,2004/9/2,8.61,8.68,8.43,8.6,8.61,2609202,22302662,3010000000,16770000000
sh600002,齐鲁石化,2004/9/3,8.6,8.69,8.49,8.56,8.6,1214880,10398723,2996000000,16692000000
sh600002,齐鲁石化,2004/9/6,8.48,8.67,8.3,8.36,8.56,1617978,13619503,2926000000,16302000000
sh600002,齐鲁石化,2004/9/7,8.32,8.49,8.32,8.45,8.36,1994547,16759452,2957500000,16477500000
sh600002,齐鲁石化,2004/9/8,8.49,8.53,8.3,8.36,8.45,1243460,10407566,2926000000,16302000000
sh600002,齐鲁石化,2004/9/9,8.31,8.44,8.1,8.16,8.36,1653660,13613034,2856000000,15912000000
sh600002,齐鲁石化,2004/9/10,8.05,8.33,8.03,8.31,8.16,2025494,16629779,2908500000,16204500000
sh600002,齐鲁石化,2004/9/13,8.3,8.45,8.21,8.36,8.31,1140715,9472878,2926000000,16302000000
sh600002,齐鲁石化,2004/9/14,8.37,8.69,8.37,8.63,8.36,7668313,65873087,3020500000,16828500000
sh600002,齐鲁石化,2004/9/15,8.66,9.29,8.58,9.02,8.63,12882299,115127475,3157000000,17589000000
sh600002,齐鲁石化,2004/9/16,9.07,9.18,8.95,9.11,9.02,5724607,51903764,3188500000,17764500000
sh600002,齐鲁石化,2004/9/17,9.12,9.55,9.06,9.48,9.11,11246043,105577624,3318000000,18486000000
sh600002,齐鲁石化,2004/9/20,9.61,10.08,9.61,9.82,9.48,13748357,134444043,3437000000,19149000000
sh600002,齐鲁石化,2004/9/21,9.85,9.93,9.61,9.8,9.82,9159389,89647265,3430000000,19110000000
sh600002,齐鲁石化,2004/9/22,9.78,9.88,9.65,9.69,9.8,9195789,89601943,3391500000,18895500000
sh600002,齐鲁石化,2004/9/23,9.72,10.37,9.65,10.29,9.69,11503023,115003787,3601500000,20065500000
sh600002,齐鲁石化,2004/9/24,10.43,10.6,9.86,9.88,10.29,20266863,209330227,3458000000,19266000000
sh600002,齐鲁石化,2004/9/27,10.1,10.19,9.75,9.84,9.88,9338821,93095333,3444000000,19188000000
sh600002,齐鲁石化,2004/9/28,9.7,10.02,9.7,9.96,9.84,3641185,36117839,3486000000,19422000000
sh600002,齐鲁石化,2004/9/29,10,10.18,9.8,9.88,9.96,4469968,44725330,3458000000,19266000000
sh600002,齐鲁石化,2004/9/30,9.83,9.98,9.49,9.96,9.88,14485789,140942118,3486000000,19422000000
sh600002,齐鲁石化,2004/10/8,9.87,9.9,9.4,9.86,9.96,8156102,78707733,3451000000,19227000000
sh600002,齐鲁石化,2004/10/11,9.81,9.84,9.2,9.47,9.86,7661632,73691640,3314500000,18466500000
sh600002,齐鲁石化,2004/10/12,9.4,9.4,8.75,9.05,9.47,10801203,97472019,3167500000,17647500000
sh600002,齐鲁石化,2004/10/13,9.18,9.35,8.95,9.15,9.05,6965569,63446514,3202500000,17842500000
sh600002,齐鲁石化,2004/10/14,9.2,9.32,9.11,9.16,9.15,6579083,60690953,3206000000,17862000000
sh600002,齐鲁石化,2004/10/15,9.18,9.18,8.55,8.72,9.16,14443817,125324494,3052000000,17004000000
sh600002,齐鲁石化,2004/10/18,8.72,8.85,8.5,8.83,8.72,5519641,47942896,3090500000,17218500000
sh600002,齐鲁石化,2004/10/19,8.85,9.08,8.7,8.82,8.83,7290528,64967214,3087000000,17199000000
sh600002,齐鲁石化,2004/10/20,8.8,8.87,8.62,8.85,8.82,1918817,16751229,3097500000,17257500000
sh600002,齐鲁石化,2004/10/21,8.85,9.23,8.81,9.02,8.85,7659732,69732407,3157000000,17589000000
sh600002,齐鲁石化,2004/10/22,9.02,9.39,9,9.31,9.02,6121552,56231683,3258500000,18154500000
sh600002,齐鲁石化,2004/10/25,9.45,9.49,8.38,8.38,9.31,17022200,148772412,2933000000,16341000000
sh600002,齐鲁石化,2004/10/26,8.27,8.28,7.62,8.21,8.38,19173728,151946463,2873500000,16009500000
sh600002,齐鲁石化,2004/10/27,8.05,8.23,7.8,8.17,8.21,11317143,90936575,2859500000,15931500000
sh600002,齐鲁石化,2004/10/28,8.15,8.31,8.04,8.27,8.17,5851402,47990816,2894500000,16126500000
sh600002,齐鲁石化,2004/10/29,8,8.55,7.9,8.35,8.27,9092146,76132207,2922500000,16282500000
sh600002,齐鲁石化,2004/11/1,8.29,8.63,8.28,8.45,8.35,6260047,53206330,2957500000,16477500000
sh600002,齐鲁石化,2004/11/2,8.48,8.5,8.16,8.39,8.45,5465645,45658925,2936500000,16360500000
sh600002,齐鲁石化,2004/11/3,8.38,8.71,8.36,8.65,8.39,6229529,53381374,3027500000,16867500000
sh600002,齐鲁石化,2004/11/4,8.66,8.8,8.29,8.36,8.65,4505526,38499200,2926000000,16302000000
sh600002,齐鲁石化,2004/11/5,8.37,8.5,8.13,8.2,8.36,7869282,64998236,2870000000,15990000000
sh600002,齐鲁石化,2004/11/8,8.18,8.36,8.1,8.2,8.2,2935181,24128160,2870000000,15990000000
sh600002,齐鲁石化,2004/11/9,8.2,8.33,8.08,8.18,8.2,1645135,13449442,2863000000,15951000000
sh600002,齐鲁石化,2004/11/10,8.25,8.66,8.14,8.53,8.18,6676834,56569247,2985500000,16633500000
sh600002,齐鲁石化,2004/11/11,8.59,8.89,8.5,8.54,8.53,10053329,87457659,2989000000,16653000000
sh600002,齐鲁石化,2004/11/12,8.54,8.78,8.51,8.68,8.54,4586007,39565844,3038000000,16926000000
sh600002,齐鲁石化,2004/11/15,8.7,8.87,8.5,8.69,8.68,5127688,44434410,3041500000,16945500000
sh600002,齐鲁石化,2004/11/16,8.66,8.78,8.58,8.69,8.69,3460787,29941487,3041500000,16945500000
sh600002,齐鲁石化,2004/11/17,8.67,8.74,8.38,8.44,8.69,3815903,32493174,2954000000,16458000000
sh600002,齐鲁石化,2004/11/18,8.43,8.6,8.39,8.49,8.44,2553739,21696395,2971500000,16555500000
sh600002,齐鲁石化,2004/11/19,8.5,8.69,8.44,8.62,8.49,2724419,23395226,3017000000,16809000000
sh600002,齐鲁石化,2004/11/22,8.62,8.67,8.5,8.51,8.62,1910100,16340922,2978500000,16594500000
sh600002,齐鲁石化,2004/11/23,8.52,8.55,8.23,8.24,8.51,4595391,38252637,2884000000,16068000000
sh600002,齐鲁石化,2004/11/24,8.2,8.31,8.14,8.19,8.24,4748389,38962159,2866500000,15970500000
sh600002,齐鲁石化,2004/11/25,8.21,8.3,8.18,8.26,8.19,1852471,15242488,2891000000,16107000000
sh600002,齐鲁石化,2004/11/26,8.26,8.31,8.15,8.18,8.26,1907894,15682077,2863000000,15951000000
sh600002,齐鲁石化,2004/11/29,8.24,8.27,8.12,8.13,8.18,2577005,21099127,2845500000,15853500000
sh600002,齐鲁石化,2004/11/30,8.18,8.19,8.12,8.19,8.13,943695,7695920,2866500000,15970500000
sh600002,齐鲁石化,2004/12/1,8.22,8.24,7.95,7.99,8.19,3023200,24358229,2796500000,15580500000
sh600002,齐鲁石化,2004/12/2,8,8.05,7.62,7.69,7.99,8570808,66670391,2691500000,14995500000
sh600002,齐鲁石化,2004/12/3,7.7,7.88,7.69,7.7,7.69,3634470,28222255,2695000000,15015000000
sh600002,齐鲁石化,2004/12/6,7.7,7.79,7.62,7.71,7.7,2957527,22789785,2698500000,15034500000
sh600002,齐鲁石化,2004/12/7,7.74,7.74,7.16,7.23,7.71,9946505,73276359,2530500000,14098500000
sh600002,齐鲁石化,2004/12/8,7.25,7.38,7.09,7.2,7.23,5544109,40010674,2520000000,14040000000
sh600002,齐鲁石化,2004/12/9,7.23,7.72,7.12,7.53,7.2,10385111,77537215,2635500000,14683500000
sh600002,齐鲁石化,2004/12/10,7.49,7.71,7.41,7.59,7.53,7407080,56282460,2656500000,14800500000
sh600002,齐鲁石化,2004/12/13,7.5,7.57,7.36,7.45,7.59,2640102,19595023,2607500000,14527500000
sh600002,齐鲁石化,2004/12/14,7.43,7.53,7.42,7.44,7.45,2107653,15709426,2604000000,14508000000
sh600002,齐鲁石化,2004/12/15,7.46,7.9,7.35,7.73,7.44,7399455,56703889,2705500000,15073500000
sh600002,齐鲁石化,2004/12/16,7.7,7.79,7.54,7.55,7.73,7002373,53721844,2642500000,14722500000
sh600002,齐鲁石化,2004/12/17,7.21,7.39,6.8,6.8,7.55,20406426,141229126,2380000000,13260000000
sh600002,齐鲁石化,2004/12/20,6.62,6.68,6.48,6.66,6.8,7124244,46957766,2331000000,12987000000
sh600002,齐鲁石化,2004/12/21,6.7,6.76,6.56,6.59,6.66,2284249,15193361,2306500000,12850500000
sh600002,齐鲁石化,2004/12/22,6.65,6.87,6.62,6.8,6.59,4635127,31185274,2380000000,13260000000
sh600002,齐鲁石化,2004/12/23,6.78,6.89,6.7,6.76,6.8,3718549,25344902,2366000000,13182000000
sh600002,齐鲁石化,2004/12/24,6.75,7.05,6.73,6.92,6.76,5187559,35985921,2422000000,13494000000
sh600002,齐鲁石化,2004/12/27,6.9,6.97,6.8,6.82,6.92,1644492,11308380,2387000000,13299000000
sh600002,齐鲁石化,2004/12/28,6.82,6.85,6.64,6.8,6.82,1446231,9789776,2380000000,13260000000
sh600002,齐鲁石化,2004/12/29,6.8,6.84,6.71,6.8,6.8,2470113,16731951,2380000000,13260000000
sh600002,齐鲁石化,2004/12/30,6.8,7.41,6.8,7.2,6.8,15102390,107715633,2520000000,14040000000
sh600002,齐鲁石化,2004/12/31,7.16,7.26,7.03,7.07,7.2,6617098,47552231,2474500000,13786500000
sh600002,齐鲁石化,2005/1/4,6.5,6.5,6.36,6.36,7.07,22915964,146160076,2226000000,12402000000
sh600002,齐鲁石化,2005/1/5,6.23,6.28,5.98,6.15,6.36,12018598,73447437,2152500000,11992500000
sh600002,齐鲁石化,2005/1/6,6.15,6.21,5.91,6.06,6.15,5577195,33793523,2121000000,11817000000
sh600002,齐鲁石化,2005/1/7,6.06,6.17,5.95,6.14,6.06,5327333,32317088,2149000000,11973000000
sh600002,齐鲁石化,2005/1/10,6.13,6.16,6.02,6.13,6.14,5561527,33874957,2145500000,11953500000
sh600002,齐鲁石化,2005/1/11,6.13,6.22,6.06,6.2,6.13,7004734,42973961,2170000000,12090000000
sh600002,齐鲁石化,2005/1/12,6.18,6.2,6.09,6.12,6.2,2420309,14835002,2142000000,11934000000
sh600002,齐鲁石化,2005/1/13,6.12,6.12,5.97,6,6.12,5061760,30458110,2100000000,11700000000
sh600002,齐鲁石化,2005/1/14,5.98,6.1,5.55,5.6,6,10179639,58687729,1960000000,10920000000
sh600002,齐鲁石化,2005/1/17,5.48,5.58,5.34,5.43,5.6,12292128,67099209,1900500000,10588500000
sh600002,齐鲁石化,2005/1/18,5.44,5.61,5.43,5.57,5.43,7952569,43859359,1949500000,10861500000
sh600002,齐鲁石化,2005/1/19,5.54,5.62,5.5,5.55,5.57,4744523,26378501,1942500000,10822500000
sh600002,齐鲁石化,2005/1/20,5.55,5.68,5.47,5.57,5.55,5764448,32248357,1949500000,10861500000
sh600002,齐鲁石化,2005/1/21,5.55,5.95,5.52,5.87,5.57,10346588,60070961,2054500000,11446500000
sh600002,齐鲁石化,2005/1/24,5.98,6.08,5.88,6.06,5.87,11142847,66383889,2121000000,11817000000
sh600002,齐鲁石化,2005/1/25,6,6.13,5.87,6.11,6.06,6779028,40895314,2138500000,11914500000
sh600002,齐鲁石化,2005/1/26,6.11,6.11,5.83,5.85,6.11,5213449,30926563,2047500000,11407500000
sh600002,齐鲁石化,2005/1/27,5.75,5.92,5.71,5.77,5.85,3344609,19435740,2019500000,11251500000
sh600002,齐鲁石化,2005/1/28,5.9,6,5.78,5.85,5.77,5412294,31709584,2047500000,11407500000
sh600002,齐鲁石化,2005/1/31,5.85,6.24,5.82,6.08,5.85,9022723,54839056,2128000000,11856000000
sh600002,齐鲁石化,2005/2/1,6.06,6.18,6.06,6.16,6.08,3522741,21583948,2103500000,11719500000
sh600002,齐鲁石化,2005/2/2,6.12,6.61,6.03,6.61,6.01,24158316,157100737,2313500000,12889500000
sh600002,齐鲁石化,2005/2/3,6.7,6.9,6.5,6.66,6.61,15095870,101177136,2331000000,12987000000
sh600002,齐鲁石化,2005/2/4,6.74,7.33,6.67,7.33,6.66,23779424,166895453,2565500000,14293500000
sh600002,齐鲁石化,2005/2/16,7.32,7.39,7.15,7.38,7.33,14118733,103205551,2583000000,14391000000
sh600002,齐鲁石化,2005/2/17,7.32,7.33,7.07,7.17,7.38,10012593,71526680,2509500000,13981500000
sh600002,齐鲁石化,2005/2/18,7.15,7.32,6.86,6.91,7.17,10282902,72304281,2418500000,13474500000
sh600002,齐鲁石化,2005/2/21,6.91,7.17,6.9,7.05,6.91,10065120,70832931,2467500000,13747500000
sh600002,齐鲁石化,2005/2/22,7.04,7.28,6.98,7.18,7.05,13346427,95473038,2513000000,14001000000
sh600002,齐鲁石化,2005/2/23,7.15,7.21,7.05,7.07,7.18,10981495,78178296,2474500000,13786500000
sh600002,齐鲁石化,2005/2/24,7.04,7.17,6.9,7.1,7.07,8555817,59899184,2485000000,13845000000
sh600002,齐鲁石化,2005/2/25,7.12,7.5,7.1,7.27,7.1,19674376,144711884,2544500000,14176500000
sh600002,齐鲁石化,2005/2/28,7.25,7.43,7.17,7.24,7.27,17782428,130024809,2534000000,14118000000
sh600002,齐鲁石化,2005/3/1,7.2,7.25,6.96,7.21,7.24,10983605,77812413,2523500000,14059500000
sh600002,齐鲁石化,2005/3/2,7.2,7.45,7.05,7.18,7.21,15174398,109300363,2513000000,14001000000
sh600002,齐鲁石化,2005/3/3,7.14,7.3,7.03,7.26,7.18,9944758,71573485,2541000000,14157000000
sh600002,齐鲁石化,2005/3/4,7.3,7.36,7.19,7.28,7.26,7403188,53885313,2548000000,14196000000
sh600002,齐鲁石化,2005/3/7,7.31,7.57,7.28,7.55,7.28,15505176,115776127,2642500000,14722500000
sh600002,齐鲁石化,2005/3/8,7.61,7.99,7.54,7.9,7.55,19415886,151339719,2765000000,15405000000
sh600002,齐鲁石化,2005/3/9,7.92,7.93,7.69,7.76,7.9,11996029,93428533,2716000000,15132000000
sh600002,齐鲁石化,2005/3/10,7.76,7.87,7.55,7.59,7.76,10445471,80780073,2656500000,14800500000
sh600002,齐鲁石化,2005/3/11,7.58,7.74,7.49,7.59,7.59,8480941,64590564,2656500000,14800500000
sh600002,齐鲁石化,2005/3/14,7.6,7.67,7.02,7.27,7.59,20221783,147655650,2544500000,14176500000
sh600002,齐鲁石化,2005/3/15,7.2,7.33,7.2,7.26,7.27,6238407,45367027,2541000000,14157000000
sh600002,齐鲁石化,2005/3/16,7.23,7.25,7.03,7.18,7.26,6406375,45613950,2513000000,14001000000
sh600002,齐鲁石化,2005/3/17,7.12,7.25,7,7.02,7.18,4467738,31949345,2457000000,13689000000
sh600002,齐鲁石化,2005/3/18,6.95,7.12,6.86,6.88,7.02,6085130,42481411,2408000000,13416000000
sh600002,齐鲁石化,2005/3/21,6.88,7.08,6.8,7.01,6.88,4382730,30446946,2453500000,13669500000
sh600002,齐鲁石化,2005/3/22,6.98,7.07,6.75,6.77,7.01,5936056,41122240,2369500000,13201500000
sh600002,齐鲁石化,2005/3/23,6.8,7.03,6.75,6.95,6.77,5897321,40728723,2432500000,13552500000
sh600002,齐鲁石化,2005/3/24,6.92,6.92,6.6,6.81,6.95,4657357,31375331,2383500000,13279500000
sh600002,齐鲁石化,2005/3/25,6.78,6.81,6.66,6.78,6.81,3756800,25315415,2373000000,13221000000
sh600002,齐鲁石化,2005/3/28,6.76,6.8,6.62,6.78,6.78,4841890,32495906,2373000000,13221000000
sh600002,齐鲁石化,2005/3/29,6.8,7.07,6.8,6.93,6.78,7817083,54391905,2425500000,13513500000
sh600002,齐鲁石化,2005/3/30,6.94,6.95,6.63,6.67,6.93,4271246,28910207,2334500000,13006500000
sh600002,齐鲁石化,2005/3/31,6.6,6.67,6.34,6.5,6.67,7057508,45785391,2275000000,12675000000
sh600002,齐鲁石化,2005/4/1,6.35,7,6.09,6.79,6.5,14622877,94531905,2376500000,13240500000
sh600002,齐鲁石化,2005/4/4,6.59,6.68,6.34,6.56,6.79,8690148,56895850,2296000000,12792000000
sh600002,齐鲁石化,2005/4/5,6.51,6.79,6.48,6.6,6.56,5798431,38735540,2310000000,12870000000
sh600002,齐鲁石化,2005/4/6,6.5,6.83,6.5,6.79,6.6,8574531,57502200,2376500000,13240500000
sh600002,齐鲁石化,2005/4/7,6.8,7.24,6.8,6.96,6.79,13664200,96648969,2436000000,13572000000
sh600002,齐鲁石化,2005/4/8,7,7.45,6.96,7.43,6.96,10048859,72353683,2600500000,14488500000
sh600002,齐鲁石化,2005/4/11,7.42,7.42,7.16,7.17,7.43,8923342,64898267,2509500000,13981500000
sh600002,齐鲁石化,2005/4/12,7.16,7.36,7.06,7.1,7.17,5950134,42772611,2485000000,13845000000
sh600002,齐鲁石化,2005/4/13,7.28,7.6,7.21,7.39,7.1,14970959,111166619,2586500000,14410500000
sh600002,齐鲁石化,2005/4/14,7.43,7.6,7.37,7.41,7.39,13544400,101336423,2593500000,14449500000
sh600002,齐鲁石化,2005/4/15,7.38,7.45,7.19,7.28,7.41,5991741,43958638,2548000000,14196000000
sh600002,齐鲁石化,2005/4/18,7.26,7.43,7.21,7.4,7.28,4345041,31865779,2590000000,14430000000
sh600002,齐鲁石化,2005/4/19,7.37,7.51,7.27,7.33,7.4,5398178,39797559,2565500000,14293500000
sh600002,齐鲁石化,2005/4/20,7.35,7.38,6.92,7.1,7.33,7880416,56047619,2485000000,13845000000
sh600002,齐鲁石化,2005/4/21,7.1,7.2,7.06,7.19,7.1,4696927,33523545,2516500000,14020500000
sh600002,齐鲁石化,2005/4/22,7.15,7.39,7.1,7.31,7.19,4460473,32425903,2558500000,14254500000
