code,tradeStatus,code_name,date,codenumber
sh.605287,1,德才股份,2023-09-21,605287
sh.605288,1,凯迪股份,2023-09-21,605288
sh.605289,1,罗曼股份,2023-09-21,605289
sh.605296,1,神农集团,2023-09-21,605296
sh.605298,1,必得科技,2023-09-21,605298
sh.605299,1,舒华体育,2023-09-21,605299
sh.605300,1,佳禾食品,2023-09-21,605300
sh.605303,1,园林股份,2023-09-21,605303
sh.605305,1,中际联合,2023-09-21,605305
sh.605318,1,法狮龙,2023-09-21,605318
sh.605319,1,无锡振华,2023-09-21,605319
sh.605333,1,沪光股份,2023-09-21,605333
sh.605336,1,帅丰电器,2023-09-21,605336
sh.605337,1,李子园,2023-09-21,605337
sh.605338,1,巴比食品,2023-09-21,605338
sh.605339,1,南侨食品,2023-09-21,605339
sh.605358,1,立昂微,2023-09-21,605358
sh.605365,1,立达信,2023-09-21,605365
sh.605366,1,宏柏新材,2023-09-21,605366
sh.605368,1,蓝天燃气,2023-09-21,605368
sh.605369,1,拱东医疗,2023-09-21,605369
sh.605376,1,博迁新材,2023-09-21,605376
sh.605377,1,华旺科技,2023-09-21,605377
sh.605378,1,野马电池,2023-09-21,605378
sh.605388,1,均瑶健康,2023-09-21,605388
sh.605389,1,长龄液压,2023-09-21,605389
sh.605398,1,新炬网络,2023-09-21,605398
sh.605399,1,晨光新材,2023-09-21,605399
sh.605488,1,福莱新材,2023-09-21,605488
sh.605499,1,东鹏饮料,2023-09-21,605499
sh.605500,1,森林包装,2023-09-21,605500
sh.605507,1,国邦医药,2023-09-21,605507
sh.605555,1,德昌股份,2023-09-21,605555
sh.605566,1,福莱蒽特,2023-09-21,605566
sh.605567,1,春雪食品,2023-09-21,605567
sh.605577,1,龙版传媒,2023-09-21,605577
sh.605580,1,恒盛能源,2023-09-21,605580
sh.605588,1,冠石科技,2023-09-21,605588
sh.605589,1,圣泉集团,2023-09-21,605589
sh.605598,1,上海港湾,2023-09-21,605598
sh.605599,1,菜百股份,2023-09-21,605599
sh.688001,1,华兴源创,2023-09-21,688001
sh.688002,1,睿创微纳,2023-09-21,688002
sh.688003,1,天准科技,2023-09-21,688003
sh.688004,1,博汇科技,2023-09-21,688004
sh.688005,1,容百科技,2023-09-21,688005
sh.688006,1,杭可科技,2023-09-21,688006
sh.688007,1,光峰科技,2023-09-21,688007
sh.688008,1,澜起科技,2023-09-21,688008
sh.688009,1,中国通号,2023-09-21,688009
sh.688010,1,福光股份,2023-09-21,688010
sh.688011,1,新光光电,2023-09-21,688011
sh.688012,1,中微公司,2023-09-21,688012
sh.688013,1,天臣医疗,2023-09-21,688013
sh.688015,1,交控科技,2023-09-21,688015
sh.688016,1,心脉医疗,2023-09-21,688016
sh.688017,1,绿的谐波,2023-09-21,688017
sh.688018,1,乐鑫科技,2023-09-21,688018
sh.688019,1,安集科技,2023-09-21,688019
sh.688020,1,方邦股份,2023-09-21,688020
sh.688021,1,奥福环保,2023-09-21,688021
sh.688022,1,瀚川智能,2023-09-21,688022
sh.688023,1,安恒信息,2023-09-21,688023
sh.688025,1,杰普特,2023-09-21,688025
sh.688026,1,洁特生物,2023-09-21,688026
sh.688027,1,国盾量子,2023-09-21,688027
sh.688028,1,沃尔德,2023-09-21,688028
sh.688029,1,南微医学,2023-09-21,688029
sh.688030,1,山石网科,2023-09-21,688030
sh.688031,1,星环科技,2023-09-21,688031
sh.688032,1,禾迈股份,2023-09-21,688032
sh.688033,1,天宜上佳,2023-09-21,688033
sh.688035,1,德邦科技,2023-09-21,688035
sh.688036,1,传音控股,2023-09-21,688036
sh.688037,1,芯源微,2023-09-21,688037
sh.688038,1,中科通达,2023-09-21,688038
sh.688039,1,当虹科技,2023-09-21,688039
sh.688041,1,海光信息,2023-09-21,688041
sh.688045,1,必易微,2023-09-21,688045
sh.688046,1,药康生物,2023-09-21,688046
sh.688047,1,龙芯中科,2023-09-21,688047
sh.688048,1,长光华芯,2023-09-21,688048
sh.688049,1,炬芯科技,2023-09-21,688049
sh.688050,1,爱博医疗,2023-09-21,688050
sh.688051,1,佳华科技,2023-09-21,688051
sh.688052,1,纳芯微,2023-09-21,688052
sh.688053,1,思科瑞,2023-09-21,688053
sh.688055,1,龙腾光电,2023-09-21,688055
sh.688056,1,莱伯泰科,2023-09-21,688056
sh.688057,1,金达莱,2023-09-21,688057
sh.688058,1,宝兰德,2023-09-21,688058
sh.688059,1,华锐精密,2023-09-21,688059
sh.688060,1,云涌科技,2023-09-21,688060
sh.688061,1,灿瑞科技,2023-09-21,688061
sh.688062,1,迈威生物,2023-09-21,688062
sh.688063,1,派能科技,2023-09-21,688063
sh.688065,1,凯赛生物,2023-09-21,688065
sh.688066,1,航天宏图,2023-09-21,688066
sh.688067,1,爱威科技,2023-09-21,688067
sh.688068,1,热景生物,2023-09-21,688068
sh.688069,1,德林海,2023-09-21,688069
sh.688070,1,纵横股份,2023-09-21,688070
sh.688071,1,华依科技,2023-09-21,688071
sh.688072,1,拓荆科技,2023-09-21,688072
sh.688073,1,毕得医药,2023-09-21,688073
sh.688075,1,安旭生物,2023-09-21,688075
sh.688076,1,诺泰生物,2023-09-21,688076
sh.688077,1,大地熊,2023-09-21,688077
sh.688078,1,龙软科技,2023-09-21,688078
sh.688079,1,美迪凯,2023-09-21,688079
sh.688080,1,映翰通,2023-09-21,688080
sh.688081,1,兴图新科,2023-09-21,688081
sh.688082,1,盛美上海,2023-09-21,688082
sh.688083,1,中望软件,2023-09-21,688083
sh.688084,1,晶品特装,2023-09-21,688084
sh.688085,1,三友医疗,2023-09-21,688085
sh.688087,1,英科再生,2023-09-21,688087
sh.688088,1,虹软科技,2023-09-21,688088
sh.688089,1,嘉必优,2023-09-21,688089
sh.688090,1,瑞松科技,2023-09-21,688090
sh.688091,1,上海谊众,2023-09-21,688091
sh.688092,1,爱科科技,2023-09-21,688092
sh.688093,1,世华科技,2023-09-21,688093
sh.688095,1,福昕软件,2023-09-21,688095
sh.688096,1,京源环保,2023-09-21,688096
sh.688097,1,博众精工,2023-09-21,688097
sh.688098,1,申联生物,2023-09-21,688098
sh.688099,1,晶晨股份,2023-09-21,688099
sh.688100,1,威胜信息,2023-09-21,688100
sh.688101,1,三达膜,2023-09-21,688101
sh.688102,1,斯瑞新材,2023-09-21,688102
sh.688103,1,国力股份,2023-09-21,688103
sh.688105,1,诺唯赞,2023-09-21,688105
sh.688106,1,金宏气体,2023-09-21,688106
sh.688107,1,安路科技,2023-09-21,688107
sh.688108,1,赛诺医疗,2023-09-21,688108
sh.688109,1,品茗科技,2023-09-21,688109
sh.688110,1,东芯股份,2023-09-21,688110
sh.688111,1,金山办公,2023-09-21,688111
sh.688112,1,鼎阳科技,2023-09-21,688112
sh.688113,1,联测科技,2023-09-21,688113
sh.688114,1,华大智造,2023-09-21,688114
sh.688115,1,思林杰,2023-09-21,688115
sh.688116,1,天奈科技,2023-09-21,688116
sh.688117,1,圣诺生物,2023-09-21,688117
sh.688118,1,普元信息,2023-09-21,688118
sh.688119,1,中钢洛耐,2023-09-21,688119
sh.688120,1,华海清科,2023-09-21,688120
sh.688121,1,卓然股份,2023-09-21,688121
sh.688122,1,西部超导,2023-09-21,688122
sh.688123,1,聚辰股份,2023-09-21,688123
sh.688125,1,安达智能,2023-09-21,688125
sh.688126,1,沪硅产业,2023-09-21,688126
sh.688127,1,蓝特光学,2023-09-21,688127
sh.688128,1,中国电研,2023-09-21,688128
sh.688129,1,东来技术,2023-09-21,688129
sh.688130,1,晶华微,2023-09-21,688130
sh.688131,1,皓元医药,2023-09-21,688131
sh.688132,1,邦彦技术,2023-09-21,688132
sh.688133,1,泰坦科技,2023-09-21,688133
sh.688135,1,利扬芯片,2023-09-21,688135
sh.688136,1,科兴制药,2023-09-21,688136
sh.688137,1,近岸蛋白,2023-09-21,688137
sh.688138,1,清溢光电,2023-09-21,688138
sh.688139,1,海尔生物,2023-09-21,688139
sh.688141,1,杰华特,2023-09-21,688141
sh.688143,1,长盈通,2023-09-21,688143
sh.688146,1,,2023-09-21,688146
sh.688147,1,微导纳米,2023-09-21,688147
sh.688148,1,芳源股份,2023-09-21,688148
sh.688150,1,莱特光电,2023-09-21,688150
sh.688151,1,华强科技,2023-09-21,688151
sh.688152,1,麒麟信安,2023-09-21,688152
sh.688153,1,唯捷创芯,2023-09-21,688153
sh.688155,1,先惠技术,2023-09-21,688155
sh.688156,1,路德环境,2023-09-21,688156
sh.688157,1,松井股份,2023-09-21,688157
sh.688158,1,优刻得,2023-09-21,688158
sh.688159,1,有方科技,2023-09-21,688159
sh.688160,1,步科股份,2023-09-21,688160
sh.688161,1,威高骨科,2023-09-21,688161
sh.688162,1,巨一科技,2023-09-21,688162
sh.688163,1,赛伦生物,2023-09-21,688163
sh.688165,1,埃夫特,2023-09-21,688165
sh.688166,1,博瑞医药,2023-09-21,688166
sh.688167,1,炬光科技,2023-09-21,688167
sh.688168,1,安博通,2023-09-21,688168
sh.688169,1,石头科技,2023-09-21,688169
sh.688170,1,德龙激光,2023-09-21,688170
sh.688171,1,纬德信息,2023-09-21,688171
sh.688172,1,燕东微,2023-09-21,688172
sh.688173,1,希荻微,2023-09-21,688173
sh.688175,1,高凌信息,2023-09-21,688175
sh.688176,1,亚虹医药,2023-09-21,688176
sh.688177,1,百奥泰,2023-09-21,688177
sh.688178,1,万德斯,2023-09-21,688178
sh.688179,1,阿拉丁,2023-09-21,688179
sh.688180,1,君实生物,2023-09-21,688180
sh.688181,1,八亿时空,2023-09-21,688181
sh.688182,1,灿勤科技,2023-09-21,688182
sh.688183,1,生益电子,2023-09-21,688183
sh.688184,1,帕瓦股份,2023-09-21,688184
sh.688185,1,康希诺,2023-09-21,688185
sh.688186,1,广大特材,2023-09-21,688186
sh.688187,1,时代电气,2023-09-21,688187
sh.688188,1,柏楚电子,2023-09-21,688188
sh.688189,1,南新制药,2023-09-21,688189
sh.688190,1,云路股份,2023-09-21,688190
sh.688191,1,智洋创新,2023-09-21,688191
sh.688192,1,迪哲医药,2023-09-21,688192
sh.688193,1,仁度生物,2023-09-21,688193
sh.688195,1,腾景科技,2023-09-21,688195
sh.688196,1,卓越新能,2023-09-21,688196
sh.688197,1,首药控股,2023-09-21,688197
sh.688198,1,佰仁医疗,2023-09-21,688198
sh.688199,1,久日新材,2023-09-21,688199
sh.688200,1,华峰测控,2023-09-21,688200
sh.688201,1,信安世纪,2023-09-21,688201
sh.688202,1,美迪西,2023-09-21,688202
sh.688203,1,海正生材,2023-09-21,688203
sh.688205,1,德科立,2023-09-21,688205
sh.688206,1,概伦电子,2023-09-21,688206
sh.688207,1,格灵深瞳,2023-09-21,688207
sh.688208,1,道通科技,2023-09-21,688208
sh.688209,1,英集芯,2023-09-21,688209
sh.688210,1,统联精密,2023-09-21,688210
sh.688211,1,中科微至,2023-09-21,688211
sh.688212,1,澳华内镜,2023-09-21,688212
sh.688213,1,思特威,2023-09-21,688213
sh.688215,1,瑞晟智能,2023-09-21,688215
sh.688216,1,气派科技,2023-09-21,688216
sh.688217,1,睿昂基因,2023-09-21,688217
sh.688218,1,江苏北人,2023-09-21,688218
sh.688219,1,会通股份,2023-09-21,688219
sh.688220,1,翱捷科技,2023-09-21,688220
sh.688221,1,前沿生物,2023-09-21,688221
sh.688222,1,成都先导,2023-09-21,688222
sh.688223,1,晶科能源,2023-09-21,688223
sh.688225,1,亚信安全,2023-09-21,688225
sh.688226,1,威腾电气,2023-09-21,688226
sh.688227,1,品高股份,2023-09-21,688227
sh.688228,1,开普云,2023-09-21,688228
sh.688229,1,博睿数据,2023-09-21,688229
sh.688230,1,芯导科技,2023-09-21,688230
sh.688231,1,隆达股份,2023-09-21,688231
sh.688232,1,新点软件,2023-09-21,688232
sh.688233,1,神工股份,2023-09-21,688233
sh.688234,1,天岳先进,2023-09-21,688234
sh.688235,1,百济神州,2023-09-21,688235
sh.688236,1,春立医疗,2023-09-21,688236
sh.688237,1,超卓航科,2023-09-21,688237
sh.688238,1,和元生物,2023-09-21,688238
sh.688239,1,航宇科技,2023-09-21,688239
sh.688244,1,永信至诚,2023-09-21,688244
sh.688246,1,嘉和美康,2023-09-21,688246
sh.688247,1,宣泰医药,2023-09-21,688247
sh.688248,1,南网科技,2023-09-21,688248
sh.688249,1,,2023-09-21,688249
sh.688251,1,井松智能,2023-09-21,688251
sh.688252,1,天德钰,2023-09-21,688252
sh.688253,1,英诺特,2023-09-21,688253
sh.688255,1,凯尔达,2023-09-21,688255
sh.688256,1,寒武纪,2023-09-21,688256
sh.688257,1,新锐股份,2023-09-21,688257
sh.688258,1,卓易信息,2023-09-21,688258
sh.688259,1,创耀科技,2023-09-21,688259
sh.688260,1,昀冢科技,2023-09-21,688260
sh.688261,1,东微半导,2023-09-21,688261
sh.688262,1,国芯科技,2023-09-21,688262
sh.688265,1,南模生物,2023-09-21,688265
sh.688266,1,泽璟制药,2023-09-21,688266
sh.688267,1,中触媒,2023-09-21,688267
sh.688268,1,华特气体,2023-09-21,688268
sh.688269,1,凯立新材,2023-09-21,688269
sh.688270,1,臻镭科技,2023-09-21,688270
sh.688271,1,联影医疗,2023-09-21,688271
sh.688272,1,富吉瑞,2023-09-21,688272
sh.688273,1,麦澜德,2023-09-21,688273
sh.688275,1,万润新能,2023-09-21,688275
sh.688276,1,百克生物,2023-09-21,688276
sh.688277,1,天智航,2023-09-21,688277
sh.688278,1,特宝生物,2023-09-21,688278
sh.688279,1,峰岹科技,2023-09-21,688279
sh.688280,1,精进电动,2023-09-21,688280
sh.688281,1,华秦科技,2023-09-21,688281
sh.688282,1,理工导航,2023-09-21,688282
sh.688283,1,坤恒顺维,2023-09-21,688283
sh.688285,1,高铁电气,2023-09-21,688285
sh.688286,1,敏芯股份,2023-09-21,688286
sh.688287,1,观典防务,2023-09-21,688287
sh.688288,1,鸿泉物联,2023-09-21,688288
sh.688289,1,圣湘生物,2023-09-21,688289
sh.688290,1,景业智能,2023-09-21,688290
sh.688291,1,金橙子,2023-09-21,688291
sh.688292,1,浩瀚深度,2023-09-21,688292
sh.688293,1,奥浦迈,2023-09-21,688293
sh.688295,1,中复神鹰,2023-09-21,688295
sh.688296,1,和达科技,2023-09-21,688296
sh.688297,1,中无人机,2023-09-21,688297
sh.688298,1,东方生物,2023-09-21,688298
sh.688299,1,长阳科技,2023-09-21,688299
sh.688300,1,联瑞新材,2023-09-21,688300
sh.688301,1,奕瑞科技,2023-09-21,688301
sh.688302,1,海创药业,2023-09-21,688302
sh.688303,1,大全能源,2023-09-21,688303
sh.688305,1,科德数控,2023-09-21,688305
sh.688306,1,均普智能,2023-09-21,688306
sh.688307,1,中润光学,2023-09-21,688307
sh.688308,1,欧科亿,2023-09-21,688308
sh.688309,1,*ST恒誉,2023-09-21,688309
sh.688310,1,迈得医疗,2023-09-21,688310
sh.688311,1,盟升电子,2023-09-21,688311
sh.688312,1,燕麦科技,2023-09-21,688312
sh.688313,1,仕佳光子,2023-09-21,688313
sh.688314,1,康拓医疗,2023-09-21,688314
sh.688315,1,诺禾致源,2023-09-21,688315
sh.688316,1,青云科技,2023-09-21,688316
sh.688317,1,之江生物,2023-09-21,688317
sh.688318,1,财富趋势,2023-09-21,688318
sh.688319,1,欧林生物,2023-09-21,688319
sh.688320,1,禾川科技,2023-09-21,688320
sh.688321,1,微芯生物,2023-09-21,688321
sh.688322,1,奥比中光,2023-09-21,688322
sh.688323,1,瑞华泰,2023-09-21,688323
sh.688325,1,赛微微电,2023-09-21,688325
sh.688326,1,经纬恒润,2023-09-21,688326
sh.688327,1,云从科技,2023-09-21,688327
sh.688328,1,深科达,2023-09-21,688328
sh.688329,1,艾隆科技,2023-09-21,688329
sh.688330,1,宏力达,2023-09-21,688330
sh.688331,1,荣昌生物,2023-09-21,688331
sh.688332,1,中科蓝讯,2023-09-21,688332
sh.688333,1,铂力特,2023-09-21,688333
sh.688334,1,,2023-09-21,688334
sh.688335,1,复洁环保,2023-09-21,688335
sh.688336,1,三生国健,2023-09-21,688336
sh.688337,1,普源精电,2023-09-21,688337
sh.688338,1,赛科希德,2023-09-21,688338
sh.688339,1,亿华通,2023-09-21,688339
sh.688343,1,,2023-09-21,688343
sh.688345,1,博力威,2023-09-21,688345
sh.688347,1,,2023-09-21,688347
sh.688348,1,昱能科技,2023-09-21,688348
sh.688349,1,三一重能,2023-09-21,688349
sh.688350,1,富淼科技,2023-09-21,688350
sh.688351,1,微电生理,2023-09-21,688351
sh.688352,1,,2023-09-21,688352
sh.688353,1,华盛锂电,2023-09-21,688353
sh.688355,1,明志科技,2023-09-21,688355
sh.688356,1,键凯科技,2023-09-21,688356
sh.688357,1,建龙微纳,2023-09-21,688357
sh.688358,1,祥生医疗,2023-09-21,688358
sh.688359,1,三孚新科,2023-09-21,688359
sh.688360,1,德马科技,2023-09-21,688360
sh.688361,1,,2023-09-21,688361
sh.688362,1,甬矽电子,2023-09-21,688362
sh.688363,1,华熙生物,2023-09-21,688363
sh.688365,1,光云科技,2023-09-21,688365
sh.688366,1,昊海生科,2023-09-21,688366
sh.688367,1,工大高科,2023-09-21,688367
sh.688368,1,晶丰明源,2023-09-21,688368
sh.688369,1,致远互联,2023-09-21,688369
sh.688370,1,丛麟科技,2023-09-21,688370
sh.688371,1,菲沃泰,2023-09-21,688371
sh.688372,1,伟测科技,2023-09-21,688372
sh.688373,1,盟科药业,2023-09-21,688373
sh.688375,1,国博电子,2023-09-21,688375
sh.688376,1,美埃科技,2023-09-21,688376
sh.688377,1,迪威尔,2023-09-21,688377
sh.688378,1,奥来德,2023-09-21,688378
sh.688379,1,华光新材,2023-09-21,688379
sh.688380,1,中微半导,2023-09-21,688380
sh.688381,1,帝奥微,2023-09-21,688381
sh.688382,1,益方生物,2023-09-21,688382
sh.688383,1,新益昌,2023-09-21,688383
sh.688385,1,复旦微电,2023-09-21,688385
sh.688386,1,泛亚微透,2023-09-21,688386
sh.688387,1,信科移动,2023-09-21,688387
sh.688388,1,嘉元科技,2023-09-21,688388
sh.688389,1,普门科技,2023-09-21,688389
sh.688390,1,固德威,2023-09-21,688390
sh.688391,1,钜泉科技,2023-09-21,688391
sh.688392,1,骄成超声,2023-09-21,688392
sh.688393,1,安必平,2023-09-21,688393
sh.688395,1,正弦电气,2023-09-21,688395
sh.688396,1,华润微,2023-09-21,688396
sh.688398,1,赛特新材,2023-09-21,688398
sh.688399,1,硕世生物,2023-09-21,688399
sh.688400,1,凌云光,2023-09-21,688400
sh.688401,1,路维光电,2023-09-21,688401
sh.688403,1,汇成股份,2023-09-21,688403
sh.688408,1,中信博,2023-09-21,688408
sh.688409,1,富创精密,2023-09-21,688409
sh.688410,1,山外山,2023-09-21,688410
sh.688416,1,恒烁股份,2023-09-21,688416
sh.688418,1,震有科技,2023-09-21,688418
sh.688419,1,耐科装备,2023-09-21,688419
sh.688420,1,美腾科技,2023-09-21,688420
sh.688425,1,铁建重工,2023-09-21,688425
sh.688426,1,康为世纪,2023-09-21,688426
sh.688428,1,诺诚健华,2023-09-21,688428
sh.688429,1,,2023-09-21,688429
sh.688432,1,有研硅,2023-09-21,688432
sh.688433,1,,2023-09-21,688433
sh.688435,1,英方软件,2023-09-21,688435
sh.688439,1,振华风光,2023-09-21,688439
sh.688443,1,,2023-09-21,688443
sh.688448,1,磁谷科技,2023-09-21,688448
sh.688450,1,,2023-09-21,688450
sh.688455,1,科捷智能,2023-09-21,688455
sh.688456,1,有研粉材,2023-09-21,688456
sh.688458,1,,2023-09-21,688458
sh.688459,1,哈铁科技,2023-09-21,688459
sh.688466,1,金科环境,2023-09-21,688466
sh.688468,1,科美诊断,2023-09-21,688468
sh.688469,1,,2023-09-21,688469
sh.688472,1,,2023-09-21,688472
sh.688475,1,萤石网络,2023-09-21,688475
sh.688478,1,,2023-09-21,688478
sh.688479,1,,2023-09-21,688479
sh.688480,1,赛恩斯,2023-09-21,688480
sh.688484,1,,2023-09-21,688484
sh.688485,1,九州一轨,2023-09-21,688485
sh.688486,1,龙迅股份,2023-09-21,688486
sh.688488,1,艾迪药业,2023-09-21,688488
sh.688489,1,三未信安,2023-09-21,688489
sh.688496,1,清越科技,2023-09-21,688496
sh.688498,1,源杰科技,2023-09-21,688498
sh.688499,1,利元亨,2023-09-21,688499
sh.688500,1,慧辰股份,2023-09-21,688500
sh.688501,1,青达环保,2023-09-21,688501
sh.688502,1,,2023-09-21,688502
sh.688503,1,聚和材料,2023-09-21,688503
sh.688505,1,复旦张江,2023-09-21,688505
sh.688506,1,百利天恒,2023-09-21,688506
sh.688507,1,,2023-09-21,688507
sh.688508,1,芯朋微,2023-09-21,688508
sh.688509,1,正元地信,2023-09-21,688509
sh.688510,1,航亚科技,2023-09-21,688510
sh.688511,1,天微电子,2023-09-21,688511
sh.688512,1,,2023-09-21,688512
sh.688513,1,苑东生物,2023-09-21,688513
sh.688515,1,裕太微,2023-09-21,688515
sh.688516,1,奥特维,2023-09-21,688516
sh.688517,1,金冠电气,2023-09-21,688517
sh.688518,1,联赢激光,2023-09-21,688518
sh.688519,1,南亚新材,2023-09-21,688519
sh.688520,1,神州细胞,2023-09-21,688520
sh.688521,1,芯原股份,2023-09-21,688521
sh.688522,1,纳睿雷达,2023-09-21,688522
sh.688523,1,,2023-09-21,688523
sh.688525,1,佰维存储,2023-09-21,688525
sh.688526,1,科前生物,2023-09-21,688526
sh.688528,1,秦川物联,2023-09-21,688528
sh.688529,1,豪森股份,2023-09-21,688529
sh.688531,1,,2023-09-21,688531
